Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,time_s,acc_mag,gyro_mag
2025-11-24T18:00:05.798077,0.0940160378387739,-1.0535277846700537,8.55748247976123,0.0515619393412745,-0.0646680759957244,-0.1473005689726042,5.798077,8.622602055056413,0.1689320906792874
2025-11-24T18:00:05.807692,0.08880605805031,-1.0043757012166437,8.603820265828482,0.0504554070496939,-0.0346481307634442,-0.1187950824282911,5.807692,8.662700516110537,0.1336357462473851
2025-11-24T18:00:05.817308,0.0836935961005145,-0.9550807239692236,8.652351400868874,0.0487808214059423,-0.0050869609455236,-0.0898232970605942,5.817308,8.705306920002498,0.10234095174237669
2025-11-24T18:00:05.826923,0.0788166318840564,-0.9056512623717772,8.703059125553024,0.0465588372628043,0.0240092714314803,-0.0603712134446229,5.826923,8.750408814070854,0.0799303062343127
2025-11-24T18:00:05.836538,0.0743107016927181,-0.8560734159727487,8.755895001876661,0.0438249977463997,0.0526448956699206,-0.0304305188559907,5.836538,8.797958914305637,0.07495419898453702
2025-11-24T18:00:05.846154,0.0703047405102631,-0.8063133001301576,8.810779521472584,0.04062873510308,0.0808339449738457,-7.036040457180728e-07,5.846154,8.847876562797746,0.09046999931803923
2025-11-24T18:00:05.855769,0.0669172350000016,-0.7563199916585168,8.867603676304741,0.0370318333372159,0.1085991295518878,0.0309091733640485,5.855769,8.900050157506739,0.11882972951998103
2025-11-24T18:00:05.865385,0.064252777460413,-0.7060288781945809,8.926231313039382,0.033106425330274,0.1359705902343748,0.0622791818331648,5.865385,8.954340324677236,0.15317549835610678
2025-11-24T18:00:05.875000,0.0623990587340025,-0.6553652101023393,8.98650211167848,0.0289326258646057,0.1629844287933981,0.0940777474389335,5.875,9.01058363283673,0.19039864346080637
2025-11-24T18:00:05.884615,0.0614243052413849,-0.6042476697275109,9.048235098957274,0.0245959079219374,0.189681000000975,0.1262614233461614,5.884615,9.068596727038196,0.2291850507194413
2025-11-24T18:00:05.894231,0.0613751490229814,-0.5525918112278251,9.111232672209804,0.0201843307410463,0.2161029725748171,0.1587751721198621,5.894231,9.128180838803372,0.268919053331719
2025-11-24T18:00:05.903846,0.0622749276947,-0.5003132878204507,9.175285119628288,0.0157857414183683,0.2422932133134199,0.1915530901913022,5.903846,9.189126649418942,0.30926974829702814
2025-11-24T18:00:05.913462,0.0641224443284865,-0.4473308392693762,9.240175563431023,0.0114850904959622,0.2682925937980845,0.2245194916944596,5.913462,9.251219433710128,0.3500311776704226
2025-11-24T18:00:05.923077,0.0668912541813829,-0.3935690304115586,9.3056851640063,0.0073620047507573,0.2941378460545437,0.2575902678747941,5.923077,9.314244327544346,0.39105500597660786
2025-11-24T18:00:05.932692,0.0705295626936226,-0.3389607229644682,9.371598367450256,0.0034887340284938,0.3198596032385974,0.290674452803882,5.932692,9.377991509471665,0.43221982203724846
2025-11-24T18:00:05.942308,0.0749608101813018,-0.2834492631228807,9.437707975286004,-7.14614020633889e-05,0.3454807538622587,0.323675945770926,5.942308,9.442261086975142,0.47341638571839695
2025-11-24T18:00:05.951923,0.0800849909330418,-0.2269903909527268,9.50381983211124,-0.0032654717382399,0.3710152132959823,0.3564953486490794,5.951923,9.506867499055014,0.5145404604218847
2025-11-24T18:00:05.961538,0.0857807323583333,-0.1695539115253799,9.569756940635353,-0.0060510765529678,0.3964671852266018,0.3890318725281348,5.961538,9.571643263609232,0.5554895519554813
2025-11-24T18:00:05.971154,0.0919081677940969,-0.111125189051785,9.635362841719884,-0.0083973124924502,0.4218309595920843,0.4211852654636417,5.971154,9.636441926901513,0.596161807876983
2025-11-24T18:00:05.980769,0.0983126544322585,-0.0517065065405618,9.700504159177555,-0.0102845251858908,0.4470912701112035,0.4528577163913172,5.980769,9.701140133152453,0.6364561937502903
2025-11-24T18:00:05.990385,0.1048293519174401,0.0086817343948965,9.765072283837329,-0.0117041496451609,0.4722242049772004,0.4839556960533411,5.990385,9.765638805224343,0.6762734673397583
2025-11-24T18:00:06,0.1112885570684246,0.0700000755545616,9.828984215699652,-0.012658240208086,0.4971986206755091,0.5143917037536218,6.0,9.829863471380715,0.7155176617927388
2025-11-24T18:00:06.009615,0.117521540496138,0.132189451278567,9.89218257903929,-0.0131587553592219,0.5219779479828246,0.5440858888222533,6.009615,9.89376377020183,0.7540978619771214
2025-11-24T18:00:06.019231,0.1233665360150528,0.1951711079316879,9.95463479807612,-0.0132266127023472,0.5465222132623903,0.5729674931713286,6.019231,9.95731213865708,0.7919300607401111
2025-11-24T18:00:06.028846,0.1286745233386126,0.2588470181862616,10.01633141176736,-0.0128905550237674,0.5707900551348677,0.6009760290825271,6.028846,10.020501677168557,0.8289388644414547
2025-11-24T18:00:06.038462,0.1333144915407093,0.3231007795802897,10.077283535072857,-0.012185882740106,0.5947405170539833,0.6280620997319386,6.038462,10.083343211141365,0.8650588300708147
2025-11-24T18:00:06.048077,0.1371779414946753,0.3877989657947694,10.137519535765676,-0.0111530997904878,0.6183344360134763,0.65418780006012,6.048077,10.145861627458505,0.9002352715499099
2025-11-24T18:00:06.057692,0.1401824545222082,0.4527928723764002,10.197081075717286,-0.0098365017513881,0.6415353067465234,0.6793266754483712,6.057692,10.208091641956509,0.9344244423947811
2025-11-24T18:00:06.067308,0.1422741967816449,0.517920584247939,10.256018731685865,-0.0082827255484388,0.6643095639137973,0.703463240191973,6.067308,10.27007321801305,0.9675930604087856
